epoch,batch,train_loss,train_accuracy
15,944,0.51394963,0.75
15,945,0.38601735,0.84375
15,946,0.5482315,0.6875
15,947,0.5220161,0.65625
15,948,0.45395347,0.75
15,949,0.5303696,0.65625
15,950,0.49369892,0.8125
15,951,0.44502547,0.75
15,952,0.38541433,0.8125
15,953,0.42004654,0.78125
15,954,0.5693419,0.71875
15,955,0.56101036,0.71875
15,956,0.53899354,0.8125
15,957,0.5174095,0.75
15,958,0.54033273,0.75
15,959,0.43266946,0.84375
15,960,0.5081311,0.782608695652174
16,961,0.44656342,0.8125
16,962,0.5098086,0.71875
16,963,0.59835154,0.71875
16,964,0.42414662,0.78125
16,965,0.39243945,0.8125
16,966,0.5267763,0.625
16,967,0.6593845,0.53125
16,968,0.6057557,0.65625
16,969,0.5201983,0.71875
16,970,0.48552755,0.78125
16,971,0.6557896,0.59375
16,972,0.5539226,0.625
16,973,0.44043487,0.65625
16,974,0.56429064,0.71875
16,975,0.47017518,0.78125
16,976,0.44209626,0.8125
16,977,0.35919648,0.84375
16,978,0.46175012,0.8125
16,979,0.5095668,0.71875
16,980,0.5130253,0.65625
16,981,0.52816254,0.78125
16,982,0.43547967,0.75
16,983,0.5350101,0.75
16,984,0.41723374,0.8125
16,985,0.550073,0.75
16,986,0.5744066,0.75
16,987,0.5171486,0.71875
16,988,0.3654302,0.78125
16,989,0.4377053,0.78125
16,990,0.4230656,0.78125
16,991,0.4206457,0.78125
16,992,0.4276719,0.84375
16,993,0.45311064,0.75
16,994,0.43960908,0.875
16,995,0.6449011,0.625
16,996,0.45971173,0.78125
16,997,0.42165777,0.75
16,998,0.51104593,0.75
16,999,0.44281235,0.75
16,1000,0.39596707,0.8125
16,1001,0.47525167,0.6875
16,1002,0.35902908,0.84375
16,1003,0.41662332,0.875
16,1004,0.5421921,0.75
16,1005,0.43407598,0.71875
16,1006,0.48906216,0.71875
16,1007,0.52835995,0.71875
16,1008,0.57451195,0.65625
16,1009,0.65401715,0.6875
16,1010,0.39868617,0.8125
16,1011,0.40352556,0.84375
16,1012,0.444755,0.75
16,1013,0.45815384,0.84375
16,1014,0.5498,0.6875
16,1015,0.7459349,0.65625
16,1016,0.3847625,0.78125
16,1017,0.5096025,0.75
16,1018,0.5189548,0.71875
16,1019,0.6231263,0.6875
16,1020,0.47674277,0.71875
16,1021,0.5162222,0.6875
16,1022,0.47406828,0.875
16,1023,0.50166494,0.71875
16,1024,0.8467003,0.6521739130434783
17,1025,0.52848274,0.6875
17,1026,0.4130489,0.78125
17,1027,0.37026834,0.78125
17,1028,0.58109623,0.6875
17,1029,0.4455693,0.71875
17,1030,0.541089,0.71875
17,1031,0.59108585,0.71875
17,1032,0.52147853,0.6875
17,1033,0.5400336,0.6875
17,1034,0.4446235,0.71875
17,1035,0.48501953,0.8125
17,1036,0.5100688,0.78125
17,1037,0.40038043,0.84375
17,1038,0.41116872,0.75
17,1039,0.6278297,0.625
17,1040,0.63365203,0.625
17,1041,0.4359409,0.71875
17,1042,0.7936062,0.625
17,1043,0.44744247,0.71875
17,1044,0.43165866,0.84375
17,1045,0.6670463,0.6875
17,1046,0.46296054,0.75
17,1047,0.44992778,0.84375
17,1048,0.4566553,0.75
17,1049,0.46793675,0.71875
17,1050,0.39572033,0.8125
17,1051,0.44296208,0.8125
17,1052,0.39444378,0.84375
17,1053,0.46083993,0.8125
17,1054,0.45688432,0.84375
17,1055,0.40314555,0.8125
17,1056,0.4688805,0.78125
17,1057,0.51286453,0.71875
17,1058,0.28835365,0.9375
17,1059,0.43232867,0.78125
17,1060,0.5914011,0.625
17,1061,0.5926091,0.65625
17,1062,0.48079988,0.6875
17,1063,0.50215733,0.71875
17,1064,0.71380424,0.625
17,1065,0.41792017,0.78125
17,1066,0.3823321,0.875
17,1067,0.4403157,0.78125
17,1068,0.34905058,0.90625
17,1069,0.4897058,0.78125
17,1070,0.61497605,0.65625
17,1071,0.49161637,0.75
17,1072,0.34373957,0.875
17,1073,0.4338158,0.78125
17,1074,0.5249317,0.65625
17,1075,0.6616172,0.65625
17,1076,0.42915142,0.78125
17,1077,0.44593653,0.84375
17,1078,0.44914418,0.8125
17,1079,0.53873503,0.78125
17,1080,0.4591428,0.65625
17,1081,0.5350895,0.65625
17,1082,0.46609706,0.78125
17,1083,0.392687,0.8125
17,1084,0.39393198,0.875
17,1085,0.45259398,0.78125
17,1086,0.47922662,0.75
17,1087,0.5768764,0.625
17,1088,0.7389213,0.6956521739130435
18,1089,0.37263438,0.78125
18,1090,0.551486,0.75
18,1091,0.354714,0.90625
18,1092,0.3982351,0.8125
18,1093,0.58796996,0.71875
18,1094,0.47441983,0.71875
18,1095,0.4143288,0.8125
18,1096,0.4252668,0.8125
18,1097,0.43364993,0.8125
18,1098,0.33086804,0.90625
18,1099,0.33664766,0.84375
18,1100,0.5191778,0.65625
18,1101,0.49848214,0.71875
18,1102,0.5371667,0.78125
18,1103,0.31575438,0.875
18,1104,0.6783946,0.625
18,1105,0.36135966,0.8125
18,1106,0.52103823,0.8125
18,1107,0.47814697,0.78125
18,1108,0.3118975,0.84375
18,1109,0.5269855,0.71875
18,1110,0.5640035,0.6875
18,1111,0.48935908,0.75
18,1112,0.58146876,0.625
18,1113,0.4243045,0.8125
18,1114,0.6699172,0.65625
18,1115,0.5201992,0.625
18,1116,0.5863255,0.6875
18,1117,0.4244542,0.78125
18,1118,0.3273085,0.90625
18,1119,0.5969822,0.71875
18,1120,0.49324077,0.71875
18,1121,0.5892279,0.6875
18,1122,0.43159693,0.8125
18,1123,0.469586,0.78125
18,1124,0.5140996,0.78125
18,1125,0.48767662,0.8125
18,1126,0.77483785,0.59375
18,1127,0.3783283,0.8125
18,1128,0.45065105,0.875
18,1129,0.42653123,0.78125
18,1130,0.61938864,0.75
18,1131,0.6569723,0.71875
18,1132,0.46835366,0.75
18,1133,0.5017053,0.6875
18,1134,0.50487787,0.71875
18,1135,0.501935,0.75
18,1136,0.4036218,0.78125
18,1137,0.32461706,0.9375
18,1138,0.57519025,0.625
18,1139,0.50189406,0.71875
18,1140,0.49248928,0.78125
18,1141,0.38121068,0.78125
18,1142,0.51927537,0.65625
18,1143,0.48549786,0.78125
18,1144,0.4104008,0.9375
18,1145,0.5328193,0.78125
18,1146,0.48112133,0.78125
18,1147,0.63279486,0.6875
18,1148,0.4115585,0.78125
18,1149,0.4551371,0.78125
18,1150,0.40273803,0.84375
18,1151,0.41303393,0.78125
18,1152,0.75659436,0.5652173913043478
19,1153,0.4173988,0.78125
19,1154,0.56652504,0.71875
19,1155,0.47979134,0.75
19,1156,0.5009798,0.75
19,1157,0.55934525,0.6875
19,1158,0.37122548,0.84375
19,1159,0.471076,0.78125
19,1160,0.5821311,0.75
19,1161,0.768873,0.6875
19,1162,0.55818605,0.65625
19,1163,0.5660076,0.71875
19,1164,0.47156462,0.78125
19,1165,0.5367479,0.75
19,1166,0.5349221,0.71875
19,1167,0.39369687,0.84375
19,1168,0.4993645,0.78125
19,1169,0.607788,0.5625
19,1170,0.4234228,0.75
19,1171,0.470196,0.71875
19,1172,0.38172233,0.78125
19,1173,0.4958603,0.6875
19,1174,0.43758222,0.78125
19,1175,0.47995394,0.65625
19,1176,0.44162297,0.75
19,1177,0.46737516,0.75
19,1178,0.40813586,0.84375
19,1179,0.39388824,0.90625
19,1180,0.44468364,0.8125
19,1181,0.563962,0.71875
19,1182,0.57224166,0.71875
19,1183,0.3606204,0.875
19,1184,0.4344166,0.8125
19,1185,0.43506503,0.8125
19,1186,0.594136,0.6875
19,1187,0.51636165,0.65625
19,1188,0.51192856,0.75
19,1189,0.4971185,0.71875
19,1190,0.46889576,0.6875
19,1191,0.48098552,0.6875
19,1192,0.630771,0.625
19,1193,0.33530277,0.875
19,1194,0.4007102,0.84375
19,1195,0.47590837,0.75
19,1196,0.3887085,0.8125
19,1197,0.5066352,0.78125
19,1198,0.563287,0.625
19,1199,0.29560372,0.90625
19,1200,0.46115533,0.71875
19,1201,0.47878683,0.78125
19,1202,0.46622342,0.75
19,1203,0.48943812,0.84375
19,1204,0.55310947,0.6875
19,1205,0.46451753,0.71875
19,1206,0.38920298,0.8125
19,1207,0.4655329,0.8125
19,1208,0.4044134,0.875
19,1209,0.35249692,0.875
19,1210,0.4559156,0.78125
19,1211,0.4370376,0.71875
19,1212,0.5119602,0.78125
19,1213,0.45747486,0.78125
19,1214,0.4617135,0.75
19,1215,0.6162846,0.65625
19,1216,0.557752,0.782608695652174
20,1217,0.4342196,0.78125
20,1218,0.48464188,0.8125
20,1219,0.3554606,0.78125
20,1220,0.3899727,0.8125
20,1221,0.5238508,0.6875
20,1222,0.39282674,0.8125
20,1223,0.41478896,0.78125
20,1224,0.43381494,0.8125
20,1225,0.6665246,0.6875
20,1226,0.44840932,0.75
20,1227,0.40699765,0.84375
20,1228,0.5362111,0.6875
20,1229,0.39217886,0.8125
20,1230,0.46048272,0.6875
20,1231,0.6291591,0.59375
20,1232,0.6010218,0.65625
20,1233,0.45926672,0.71875
20,1234,0.5908696,0.6875
20,1235,0.37725884,0.90625
20,1236,0.46096885,0.71875
20,1237,0.47584847,0.78125
20,1238,0.5648021,0.6875
20,1239,0.4633531,0.84375
20,1240,0.4504078,0.75
20,1241,0.34445,0.84375
20,1242,0.39518538,0.8125
20,1243,0.37997428,0.84375
20,1244,0.519542,0.78125
20,1245,0.48636708,0.6875
20,1246,0.56182945,0.71875
20,1247,0.7458672,0.53125
20,1248,0.45509508,0.8125
20,1249,0.4757894,0.6875
20,1250,0.45737332,0.875
20,1251,0.517466,0.65625
20,1252,0.4494372,0.75
20,1253,0.40395036,0.8125
20,1254,0.5484235,0.6875
20,1255,0.4322463,0.75
20,1256,0.46349525,0.75
20,1257,0.64991957,0.75
20,1258,0.3731795,0.8125
20,1259,0.7215263,0.5625
20,1260,0.36493897,0.875
20,1261,0.488287,0.78125
20,1262,0.58597547,0.65625
20,1263,0.45327362,0.75
20,1264,0.5811798,0.59375
20,1265,0.5585355,0.84375
20,1266,0.43224677,0.75
20,1267,0.45234504,0.8125
20,1268,0.43226576,0.78125
20,1269,0.3948568,0.8125
20,1270,0.52316916,0.78125
20,1271,0.30299455,0.90625
20,1272,0.65083116,0.65625
20,1273,0.7402,0.59375
20,1274,0.38468343,0.875
20,1275,0.6024268,0.71875
20,1276,0.39304802,0.875
20,1277,0.50849646,0.71875
20,1278,0.43174496,0.8125
20,1279,0.4059821,0.8125
20,1280,0.5215713,0.6086956521739131
21,1281,0.47601995,0.78125
21,1282,0.44613826,0.84375
21,1283,0.45984152,0.84375
21,1284,0.5352324,0.625
21,1285,0.53210694,0.75
21,1286,0.4755275,0.75
21,1287,0.44321537,0.8125
21,1288,0.3780048,0.875
21,1289,0.3740067,0.84375
21,1290,0.64453053,0.6875
21,1291,0.49738652,0.75
21,1292,0.403635,0.84375
21,1293,0.38007364,0.84375
21,1294,0.49570882,0.75
21,1295,0.39502326,0.8125
21,1296,0.65061176,0.6875
21,1297,0.61430514,0.65625
21,1298,0.50191295,0.75
21,1299,0.28971806,0.84375
21,1300,0.39441413,0.84375
21,1301,0.49741662,0.71875
21,1302,0.4612193,0.8125
21,1303,0.56794614,0.65625
21,1304,0.48066145,0.75
21,1305,0.3694598,0.875
21,1306,0.4553702,0.84375
21,1307,0.47385675,0.75
21,1308,0.50153047,0.625
21,1309,0.3648293,0.875
21,1310,0.48643255,0.71875
21,1311,0.43946278,0.78125
21,1312,0.50098026,0.65625
21,1313,0.5842597,0.6875
21,1314,0.47540447,0.71875
21,1315,0.6337192,0.59375
21,1316,0.37203628,0.84375
21,1317,0.4745169,0.75
21,1318,0.5172125,0.71875
21,1319,0.44512036,0.78125
21,1320,0.5383321,0.65625
21,1321,0.443248,0.71875
21,1322,0.69848835,0.53125
21,1323,0.509718,0.75
21,1324,0.4074414,0.8125
21,1325,0.41109568,0.75
21,1326,0.48344457,0.65625
21,1327,0.3924198,0.78125
21,1328,0.7110398,0.625
21,1329,0.46952507,0.75
21,1330,0.56879556,0.65625
21,1331,0.47703338,0.78125
21,1332,0.3777573,0.875
21,1333,0.43415323,0.75
21,1334,0.4329297,0.84375
21,1335,0.46103022,0.8125
21,1336,0.4070457,0.78125
21,1337,0.5397757,0.71875
21,1338,0.47032797,0.75
21,1339,0.42890552,0.8125
21,1340,0.4116932,0.84375
21,1341,0.3928056,0.875
21,1342,0.5336362,0.71875
21,1343,0.5446183,0.8125
21,1344,0.5277691,0.7391304347826086
22,1345,0.67682886,0.65625
22,1346,0.5031624,0.78125
22,1347,0.44433978,0.78125
22,1348,0.42925254,0.8125
22,1349,0.49618188,0.75
22,1350,0.62741095,0.71875
22,1351,0.38663268,0.8125
22,1352,0.44775984,0.75
22,1353,0.3232975,0.9375
22,1354,0.46355063,0.78125
22,1355,0.2781236,0.9375
22,1356,0.44120046,0.75
22,1357,0.48123142,0.75
22,1358,0.5151161,0.71875
22,1359,0.6124261,0.59375
22,1360,0.480161,0.71875
22,1361,0.60358286,0.75
22,1362,0.47175834,0.8125
22,1363,0.45402557,0.78125
22,1364,0.4478974,0.8125
22,1365,0.44845897,0.75
22,1366,0.45297015,0.6875
22,1367,0.39128554,0.8125
22,1368,0.47221094,0.78125
22,1369,0.42728642,0.75
22,1370,0.36843112,0.875
22,1371,0.4898711,0.75
22,1372,0.39821872,0.75
22,1373,0.4032599,0.8125
22,1374,0.6664515,0.625
22,1375,0.50869083,0.8125
22,1376,0.41014108,0.8125
22,1377,0.45529914,0.78125
22,1378,0.56510305,0.65625
22,1379,0.33495915,0.90625
22,1380,0.8440813,0.53125
22,1381,0.45400438,0.78125
22,1382,0.57312936,0.71875
22,1383,0.45359716,0.78125
22,1384,0.44921178,0.75
22,1385,0.6210949,0.71875
22,1386,0.44847938,0.78125
22,1387,0.43968102,0.75
22,1388,0.47324616,0.8125
22,1389,0.5902107,0.65625
22,1390,0.41003805,0.90625
22,1391,0.4174399,0.8125
22,1392,0.4284867,0.71875
22,1393,0.4660403,0.8125
22,1394,0.57854366,0.75
22,1395,0.3870751,0.8125
22,1396,0.49542996,0.75
22,1397,0.33124173,0.90625
22,1398,0.39063972,0.8125
22,1399,0.3983974,0.8125
22,1400,0.45877987,0.78125
22,1401,0.46216595,0.71875
22,1402,0.4661665,0.75
22,1403,0.37400258,0.84375
22,1404,0.39187977,0.8125
22,1405,0.45407376,0.84375
22,1406,0.38967204,0.8125
22,1407,0.58965826,0.6875
22,1408,0.4889701,0.8260869565217391
23,1409,0.51273847,0.75
23,1410,0.42832723,0.84375
23,1411,0.43151447,0.75
23,1412,0.75397,0.625
23,1413,0.46616834,0.75
23,1414,0.48131812,0.75
23,1415,0.3531741,0.96875
23,1416,0.37305215,0.84375
23,1417,0.69202435,0.625
23,1418,0.37773,0.84375
23,1419,0.35499516,0.78125
23,1420,0.43991795,0.8125
23,1421,0.421574,0.78125
23,1422,0.46129936,0.71875
23,1423,0.53809327,0.84375
23,1424,0.6319044,0.65625
23,1425,0.4386283,0.84375
23,1426,0.46042758,0.8125
23,1427,0.479485,0.78125
23,1428,0.39904892,0.84375
23,1429,0.5211929,0.71875
23,1430,0.47369072,0.8125
23,1431,0.3068104,0.875
23,1432,0.4703812,0.8125
23,1433,0.6523973,0.625
23,1434,0.39272293,0.78125
23,1435,0.46573055,0.8125
23,1436,0.43626133,0.75
23,1437,0.44048753,0.75
23,1438,0.39184153,0.875
23,1439,0.39260352,0.8125
23,1440,0.50016534,0.71875
23,1441,0.5486256,0.71875
23,1442,0.42303702,0.78125
23,1443,0.36284006,0.84375
23,1444,0.42937303,0.8125
23,1445,0.32543415,0.90625
23,1446,0.470846,0.78125
23,1447,0.5686674,0.65625
23,1448,0.384787,0.875
23,1449,0.54539746,0.78125
23,1450,0.5902664,0.625
23,1451,0.67278576,0.75
23,1452,0.486304,0.71875
23,1453,0.3317352,0.875
23,1454,0.44647583,0.78125
23,1455,0.44863045,0.8125
23,1456,0.37790763,0.84375
23,1457,0.46187478,0.6875
23,1458,0.51192445,0.71875
23,1459,0.530188,0.6875
23,1460,0.35981002,0.875
23,1461,0.42622858,0.75
23,1462,0.51921606,0.71875
23,1463,0.75239986,0.6875
23,1464,0.4214876,0.84375
23,1465,0.52801144,0.75
23,1466,0.4276887,0.875
23,1467,0.5152364,0.71875
23,1468,0.3901081,0.875
23,1469,0.5031736,0.71875
23,1470,0.35491613,0.90625
23,1471,0.552193,0.75
23,1472,0.3825784,0.8695652173913043
24,1473,0.43314457,0.78125
24,1474,0.2913125,0.9375
24,1475,0.4187562,0.78125
24,1476,0.4506893,0.75
24,1477,0.3245308,0.90625
24,1478,0.45270395,0.78125
24,1479,0.4272034,0.78125
24,1480,0.3821149,0.875
24,1481,0.5390642,0.75
24,1482,0.538417,0.6875
24,1483,0.54461914,0.8125
24,1484,0.47123814,0.75
24,1485,0.44416156,0.71875
24,1486,0.5415048,0.65625
24,1487,0.48043638,0.75
24,1488,0.5519262,0.6875
24,1489,0.4017299,0.84375
24,1490,0.4722063,0.75
24,1491,0.63674957,0.65625
24,1492,0.4383631,0.84375
24,1493,0.510549,0.75
24,1494,0.39587513,0.875
24,1495,0.4401617,0.75
24,1496,0.5395119,0.6875
24,1497,0.46076715,0.8125
24,1498,0.44722813,0.75
24,1499,0.5534624,0.625
24,1500,0.57999325,0.71875
24,1501,0.44395936,0.71875
24,1502,0.5151123,0.65625
24,1503,0.5357634,0.75
24,1504,0.45203093,0.71875
24,1505,0.49624848,0.75
24,1506,0.4025997,0.78125
24,1507,0.5868133,0.6875
24,1508,0.46465138,0.71875
24,1509,0.33061153,0.90625
24,1510,0.32844058,0.875
24,1511,0.36855555,0.875
24,1512,0.54631567,0.78125
24,1513,0.51681834,0.875
24,1514,0.47499093,0.71875
24,1515,0.47120908,0.78125
24,1516,0.38328367,0.875
24,1517,0.64888,0.5625
24,1518,0.34722638,0.8125
24,1519,0.5714744,0.65625
24,1520,0.39466184,0.84375
24,1521,0.5003299,0.65625
24,1522,0.33955425,0.84375
24,1523,0.45029086,0.8125
24,1524,0.51693785,0.8125
24,1525,0.59512794,0.75
24,1526,0.341533,0.90625
24,1527,0.43700796,0.78125
24,1528,0.36617056,0.8125
24,1529,0.45006838,0.8125
24,1530,0.4367817,0.75
24,1531,0.48243722,0.78125
24,1532,0.49849996,0.75
24,1533,0.46147645,0.78125
24,1534,0.41050342,0.8125
24,1535,0.524259,0.6875
24,1536,0.627645,0.6086956521739131
25,1537,0.5231997,0.75
25,1538,0.41452488,0.875
25,1539,0.42187285,0.78125
25,1540,0.42107868,0.78125
25,1541,0.40960476,0.84375
25,1542,0.5012692,0.8125
25,1543,0.38321692,0.875
25,1544,0.5200755,0.75
25,1545,0.4823328,0.625
25,1546,0.5260935,0.6875
25,1547,0.3387137,0.875
25,1548,0.5566938,0.84375
25,1549,0.36307815,0.84375
25,1550,0.4474285,0.78125
25,1551,0.42484874,0.78125
25,1552,0.6813468,0.59375
25,1553,0.5187559,0.8125
25,1554,0.64448637,0.6875
25,1555,0.38215178,0.84375
25,1556,0.4629391,0.78125
25,1557,0.42999327,0.78125
25,1558,0.4061672,0.8125
25,1559,0.48119414,0.8125
25,1560,0.49684486,0.71875
25,1561,0.369938,0.8125
25,1562,0.708346,0.5625
25,1563,0.45443386,0.78125
25,1564,0.551873,0.71875
25,1565,0.3851472,0.8125
25,1566,0.32317036,0.90625
25,1567,0.56104124,0.78125
25,1568,0.51868635,0.6875
25,1569,0.5160485,0.6875
25,1570,0.538121,0.6875
25,1571,0.4295912,0.8125
25,1572,0.7017653,0.59375
25,1573,0.46663052,0.71875
25,1574,0.31056434,0.875
25,1575,0.5813941,0.71875
25,1576,0.42350373,0.71875
25,1577,0.37641737,0.8125
25,1578,0.41805005,0.875
25,1579,0.4649703,0.75
25,1580,0.48031303,0.75
25,1581,0.38857013,0.90625
25,1582,0.48848197,0.78125
25,1583,0.41926384,0.8125
25,1584,0.4462158,0.78125
25,1585,0.38061717,0.78125
25,1586,0.43130225,0.75
25,1587,0.6396246,0.59375
25,1588,0.43149126,0.75
25,1589,0.48331022,0.75
25,1590,0.45935836,0.8125
25,1591,0.66692954,0.625
25,1592,0.37104046,0.875
25,1593,0.4062865,0.78125
25,1594,0.5478527,0.71875
25,1595,0.4670847,0.75
25,1596,0.42430204,0.75
25,1597,0.4657998,0.8125
25,1598,0.48019716,0.6875
25,1599,0.39028662,0.8125
25,1600,0.48958257,0.7391304347826086
26,1601,0.37605065,0.875
26,1602,0.47136974,0.78125
26,1603,0.51913905,0.8125
26,1604,0.5059716,0.75
26,1605,0.42298675,0.78125
26,1606,0.51350665,0.6875
26,1607,0.44633552,0.8125
26,1608,0.54678243,0.65625
26,1609,0.48949182,0.75
26,1610,0.44006547,0.75
26,1611,0.48037684,0.71875
26,1612,0.48612353,0.78125
26,1613,0.39813647,0.8125
26,1614,0.38284916,0.90625
26,1615,0.5408133,0.6875
26,1616,0.4706179,0.75
26,1617,0.49394467,0.71875
26,1618,0.40670907,0.84375
26,1619,0.5392215,0.6875
26,1620,0.45755956,0.78125
26,1621,0.5029431,0.75
26,1622,0.43961418,0.78125
26,1623,0.44436303,0.71875
26,1624,0.49370876,0.71875
26,1625,0.32818335,0.875
26,1626,0.43679962,0.78125
26,1627,0.47266263,0.78125
26,1628,0.37294698,0.84375
26,1629,0.34354964,0.84375
26,1630,0.3956269,0.8125
26,1631,0.32365662,0.90625
26,1632,0.43819755,0.71875
26,1633,0.46927947,0.78125
26,1634,0.5241227,0.71875
26,1635,0.5022901,0.71875
26,1636,0.4984685,0.71875
26,1637,0.43044484,0.8125
26,1638,0.3835629,0.8125
26,1639,0.55019456,0.71875
26,1640,0.336925,0.875
26,1641,0.43986645,0.78125
26,1642,0.37206292,0.875
26,1643,0.44880342,0.78125
26,1644,0.6553951,0.65625
26,1645,0.5332626,0.8125
26,1646,0.45432383,0.78125
26,1647,0.4334734,0.84375
26,1648,0.66833204,0.65625
26,1649,0.5673208,0.65625
26,1650,0.51117545,0.78125
26,1651,0.5142874,0.65625
26,1652,0.43293184,0.78125
26,1653,0.4536444,0.84375
26,1654,0.47719303,0.71875
26,1655,0.490862,0.75
26,1656,0.39002228,0.8125
26,1657,0.53763413,0.78125
26,1658,0.40827394,0.84375
26,1659,0.4217664,0.8125
26,1660,0.4274361,0.78125
26,1661,0.44050688,0.8125
26,1662,0.40664363,0.8125
26,1663,0.50001675,0.75
26,1664,0.4462724,0.8260869565217391
27,1665,0.51889104,0.71875
27,1666,0.42493853,0.78125
27,1667,0.32754675,0.9375
27,1668,0.44409305,0.75
27,1669,0.54462725,0.6875
27,1670,0.47228697,0.8125
27,1671,0.3777402,0.8125
27,1672,0.47039333,0.8125
27,1673,0.5530411,0.6875
27,1674,0.41574684,0.84375
27,1675,0.4682872,0.75
27,1676,0.35111675,0.875
27,1677,0.5731169,0.71875
27,1678,0.44775194,0.6875
27,1679,0.51019746,0.75
27,1680,0.39375585,0.78125
27,1681,0.2489138,1.0
27,1682,0.6304852,0.5625
27,1683,0.4697905,0.71875
27,1684,0.49634466,0.8125
27,1685,0.3953186,0.75
27,1686,0.36547008,0.75
27,1687,0.47712636,0.8125
27,1688,0.558485,0.65625
27,1689,0.44530493,0.78125
27,1690,0.2827816,0.9375
27,1691,0.42008105,0.8125
27,1692,0.51108056,0.75
27,1693,0.4214747,0.8125
27,1694,0.45071235,0.6875
27,1695,0.5252635,0.8125
27,1696,0.37365165,0.875
27,1697,0.43330145,0.78125
27,1698,0.6077877,0.65625
27,1699,0.4550592,0.6875
27,1700,0.53413147,0.65625
27,1701,0.5269632,0.65625
27,1702,0.339695,0.84375
27,1703,0.34039745,0.84375
27,1704,0.40700117,0.75
27,1705,0.27530673,0.9375
27,1706,0.43819833,0.84375
27,1707,0.31494692,0.875
27,1708,0.327938,0.90625
27,1709,0.47770673,0.75
27,1710,0.6048395,0.65625
27,1711,0.35121152,0.90625
27,1712,0.511282,0.6875
27,1713,0.51056296,0.71875
27,1714,0.44484293,0.75
27,1715,0.39697027,0.90625
27,1716,0.423961,0.78125
27,1717,0.38855645,0.8125
27,1718,0.39016935,0.8125
27,1719,0.4446381,0.84375
27,1720,0.6600213,0.625
27,1721,0.53651136,0.71875
27,1722,0.49567172,0.6875
27,1723,0.35319158,0.84375
27,1724,0.6660655,0.65625
27,1725,0.5038908,0.75
27,1726,0.31296295,0.9375
27,1727,0.4415193,0.8125
27,1728,0.4340176,0.7391304347826086
28,1729,0.53928596,0.78125
28,1730,0.47070318,0.78125
28,1731,0.39008775,0.78125
28,1732,0.4120357,0.78125
28,1733,0.35251048,0.90625
28,1734,0.47241673,0.71875
28,1735,0.38500473,0.84375
28,1736,0.3497331,0.875
28,1737,0.47588986,0.71875
28,1738,0.48455548,0.71875
28,1739,0.45182613,0.78125
28,1740,0.50892407,0.71875
28,1741,0.4731356,0.75
28,1742,0.43894055,0.8125
28,1743,0.48354796,0.75
28,1744,0.42743817,0.8125
28,1745,0.45392883,0.78125
28,1746,0.53553456,0.71875
28,1747,0.6586294,0.65625
28,1748,0.50191706,0.75
28,1749,0.35024622,0.875
28,1750,0.53487337,0.65625
28,1751,0.42388016,0.71875
28,1752,0.4365204,0.75
28,1753,0.49351108,0.65625
28,1754,0.4930591,0.65625
28,1755,0.3268847,0.84375
28,1756,0.4050014,0.78125
28,1757,0.40427256,0.78125
28,1758,0.48588356,0.71875
28,1759,0.5689917,0.65625
28,1760,0.46866918,0.78125
28,1761,0.31346676,0.90625
28,1762,0.54926795,0.65625
28,1763,0.47301,0.75
28,1764,0.49104318,0.71875
28,1765,0.5801658,0.75
28,1766,0.49490356,0.75
28,1767,0.3820321,0.875
28,1768,0.6474837,0.53125
28,1769,0.36845922,0.875
28,1770,0.41261464,0.75
28,1771,0.2862208,0.9375
28,1772,0.44970977,0.78125
28,1773,0.37628457,0.78125
28,1774,0.49446368,0.78125
28,1775,0.412031,0.84375
28,1776,0.53426224,0.71875
28,1777,0.46568888,0.78125
28,1778,0.4028688,0.8125
28,1779,0.4777953,0.75
28,1780,0.5172611,0.75
28,1781,0.5181325,0.71875
28,1782,0.7650805,0.6875
28,1783,0.4051691,0.75
28,1784,0.3809396,0.78125
28,1785,0.43761748,0.78125
28,1786,0.40401396,0.78125
28,1787,0.39684406,0.8125
28,1788,0.42189628,0.8125
28,1789,0.44518337,0.8125
28,1790,0.52941805,0.71875
28,1791,0.3777449,0.875
28,1792,0.3991322,0.9130434782608695
29,1793,0.43695456,0.78125
29,1794,0.522915,0.65625
29,1795,0.48423317,0.78125
29,1796,0.64356184,0.6875
29,1797,0.52595663,0.71875
29,1798,0.44437426,0.78125
29,1799,0.44200298,0.78125
29,1800,0.3594498,0.8125
29,1801,0.4701156,0.71875
29,1802,0.47457236,0.78125
29,1803,0.42711353,0.8125
29,1804,0.43353704,0.8125
29,1805,0.48282775,0.75
29,1806,0.5668082,0.71875
29,1807,0.41099864,0.78125
29,1808,0.4645513,0.8125
29,1809,0.4324126,0.75
29,1810,0.46547803,0.78125
29,1811,0.5331425,0.6875
29,1812,0.45634317,0.8125
29,1813,0.4727754,0.75
29,1814,0.46880338,0.75
29,1815,0.31963837,0.90625
29,1816,0.4508542,0.78125
29,1817,0.3848818,0.84375
29,1818,0.45671207,0.78125
29,1819,0.42670125,0.78125
29,1820,0.40320522,0.875
29,1821,0.425466,0.78125
29,1822,0.44024473,0.78125
29,1823,0.45219016,0.75
29,1824,0.41470978,0.78125
29,1825,0.35830083,0.84375
29,1826,0.5163575,0.6875
29,1827,0.49949127,0.6875
29,1828,0.5184525,0.78125
29,1829,0.41924804,0.78125
29,1830,0.46170506,0.8125
29,1831,0.3998652,0.78125
29,1832,0.49426457,0.6875
29,1833,0.33288193,0.875
29,1834,0.43913227,0.75
